Train,Type,From,To,StartTime,EndTime
Train_10,Train Trip,Station3,Station1,103080,105480
Train_10,Light Travel,Station1,Station1,105480,105480
Train_10,Train Trip,Station1,Station3,106860,109320
Train_10,Light Travel,Station3,Station3,109320,109320
Train_10,Train Trip,Station3,Station1,110280,112680
Train_10,Light Travel,Station1,Station1,112680,112680
Train_10,Train Trip,Station1,Station3,114060,116520
Train_10,Light Travel,Station3,Station3,116520,116520
Train_10,Train Trip,Station3,Station1,117480,119880
Train_10,Light Travel,Station1,Station1,119880,119880
Train_10,Train Trip,Station1,Station3,121260,123720
Train_10,Light Travel,Station3,Station3,123720,123720
Train_10,Train Trip,Station3,Station1,124680,127080
Train_10,Light Travel,Station1,Station1,127080,127080
Train_10,Train Trip,Station1,Station3,128460,130920
Train_10,Light Travel,Station3,Station3,130920,130920
Train_10,Train Trip,Station3,Station1,131880,134280
Train_10,Light Travel,Station1,Station1,134280,134280
Train_10,Train Trip,Station1,Station3,135660,138120
Train_10,Light Travel,Station3,Station3,138120,138120
Train_10,Train Trip,Station3,Station1,139080,141480
Train_10,Light Travel,Station1,Station1,141480,141480
Train_10,Train Trip,Station1,Station3,142860,145320
Train_10,Light Travel,Station3,Station3,145320,145320
Train_10,Train Trip,Station3,Station1,146280,148680
Train_10,Light Travel,Station1,Station1,148680,148680
Train_10,Train Trip,Station1,Station3,150060,152520
Train_10,Light Travel,Station3,Station3,152520,152520
Train_10,Train Trip,Station3,Station1,153480,155880
Train_10,Light Travel,Station1,Station1,155880,155880
Train_10,Train Trip,Station1,Station3,157260,159720
Train_10,Light Travel,Station3,Station3,159720,159720
Train_10,Train Trip,Station3,Station1,160680,163080
Train_10,Light Travel,Station1,Station1,163080,163080
Train_10,Train Trip,Station1,Station3,164460,166920
Train_10,Light Travel,Station3,Station3,166920,166920
Train_10,Train Trip,Station3,Station1,167880,170280
Train_10,Light Travel,Station1,Station1,170280,170280
Train_10,Train Trip,Station1,Station3,171660,174120
Train_10,Light Travel,Station3,Station3,174120,174120
Train_10,Train Trip,Station3,Station1,191280,193680
Train_10,Light Travel,Station1,Station1,193680,193680
Train_10,Train Trip,Station1,Station3,195000,197520
Train_10,Light Travel,Station3,Station3,197520,197520
Train_10,Train Trip,Station3,Station1,198480,200880
Train_10,Light Travel,Station1,Station1,200880,200880
Train_10,Train Trip,Station1,Station3,202200,204720
Train_10,Light Travel,Station3,Station3,204720,204720
Train_10,Train Trip,Station3,Station1,205680,208080
Train_10,Light Travel,Station1,Station1,208080,208080
Train_10,Train Trip,Station1,Station3,209400,211920
Train_10,Light Travel,Station3,Station3,211920,211920
Train_10,Train Trip,Station3,Station1,212880,215280
Train_10,Light Travel,Station1,Station1,215280,215280
